SUBID,LONGITUDE,LATITUDE
9610675,32.9492,41.8092
9501150,6.4275,52.2458
9501701,6.0367,51.99
9501709,6.4292,52.0658
9502006,6.6258,52.0375
9502229,6.8242,52.0475
9503542,6.6208,51.7442
9503632,6.7058,51.8458
9503689,6.6542,51.9492
9501817,6.2608,52.225
9501829,6.4817,52.1375
9503556,6.4292,51.8958
9501697,6.2542,51.9708
9502374,6.1242,52.0642
9501839,6.0217,52.1142
9502647,6.1842,52.2575
9501436,6.0325,52.3175
9500565,5.9562,52.5117
9400308,16.2157,58.5604
9500588,5.8425,52.3559
9501408,5.9375,53.025
9501924,6.0675,53.1583
9500591,5.789,53.0545
9500590,5.2489,52.2831
9400268,13.5258,54.4625
9500584,5.4158,52.9018
9768269,1.1875,41.3875
9768515,1.2342,41.2242
9523804,-1.0826,44.3175
9500586,-1.1958,44.3454
9500225,7.1117,52.1392
9500405,7.0527,52.6526
9500921,6.0739,52.6959
9501312,6.6892,52.2417
9501337,6.2625,52.5708
9501480,6.7825,52.5667
9501528,6.5217,52.6792
9501639,6.3892,52.8167
9501678,6.7567,52.4375
9501986,6.4075,52.4308
9502171,6.2525,52.85
9502177,6.845,52.2958
9502629,6.8375,52.7583
9511477,7.2692,52.1692
9500403,7.1965,52.3692
9501545,7.0717,52.3408
9502511,6.5042,52.3375
9500404,6.9381,52.5083
9502206,6.1575,52.675
9502222,6.13,52.7317
9502686,6.4442,52.4625
9502778,6.8942,52.575
9501981,6.8442,52.5958
9500406,7.1067,52.4989
9502838,6.7092,52.6658
9502754,6.6983,52.6058
9501822,6.6142,52.5525
9501278,6.3275,52.5092
9502108,6.1575,52.5358
9501419,6.1075,52.5958
9501594,6.0425,52.6225
9500516,5.9968,52.6415
9500582,5.8408,52.6375
9587922,-5.0625,58.3058
9500502,8.6108,57.0625
9500576,8.6223,56.9133
9000865,-1.9658,54.4875
9540863,-1.5733,54.6
9540919,-1.3608,54.5958
9541108,-2.1375,54.5992
9541618,-1.0958,54.4725
9000864,-1.9052,54.5677
9000863,-1.6993,54.4889
9541032,-1.4417,54.4917
9541251,-1.2333,54.55
9500578,5.6642,52.7172
9604154,41.4525,41.2858
9564522,-4.9892,51.8792
9564581,-4.7942,51.8758
9564889,-4.9558,51.7342
9500102,-4.9052,51.72
9564780,-4.8094,51.7167
9564781,-4.6025,51.8667
9721103,29.2875,40.8792
9549082,-3.9525,58.2667
9548913,-3.7508,58.1525
9000109,14.6108,53.9273
9400277,14.6885,53.8881
9400278,14.7492,53.8342
9400307,14.7285,53.9628
9400310,14.8308,54.0254
9408508,14.865,53.8091
9408830,14.9792,53.925
9400276,14.7549,53.9408
9614917,37.0292,41.0833
9420871,10.2592,57.0897
9530262,-9.2458,52.9958
9738558,12.6558,37.8375
9747166,34.7792,36.8908
9712315,14.7883,40.7158
9747152,34.1875,36.8008
9759939,26.7658,40.3508
9756145,36.1867,35.5083
9525793,-2.2658,48.3958
9525928,-2.1842,48.4825
9549501,-2.9375,57.5333
9550056,-2.85,57.3833
9549474,-2.6975,57.4958
9549071,-2.3583,57.5792
9747147,34.2775,37.0333
9444166,22.9792,58.5167
9438675,13.6475,53.5892
9438429,13.4375,53.6075
9610750,31.8683,41.4375
9568803,1.45,52.1152
9569174,1.4083,52.2008
9500018,1.4708,52.043
9568735,1.55,52.2894
9615146,36.875,41.0458
9600008,34.4882,39.2666
9600125,33.7979,39.1323
9600132,33.5944,39.1033
9610614,33.0167,40.5667
9610642,32.9158,39.5542
9610707,33.2225,40.2583
9610739,33.2242,39.525
9610752,33.2458,40.85
9611011,33.1358,39.3542
9611093,33.2417,40.4833
9611103,33.2608,39.9658
9612896,34.2483,39.3708
9612897,33.8108,38.9908
9612902,35.2467,38.3875
9612920,33.9025,39.1792
9612927,34.1842,38.7375
9612928,34.9292,38.3833
9612955,35.0867,38.1108
9612981,34.7792,39.0708
9613030,34.7375,38.6208
9613036,34.6325,39.3525
9613051,34.5658,39.1975
9613059,34.4958,39.1334
9613062,35.6858,39.3208
9613075,35.0667,39.325
9613093,34.0125,38.735
9613097,35.2133,39.2892
9613114,33.4542,39.1867
9613116,34.0342,38.8958
9613120,35.4233,38.625
9613141,34.3958,39.0325
9613145,34.9192,39.1458
9613205,35.4792,39.0925
9613208,35.5358,38.6375
9613212,33.9042,38.925
9613218,34.2908,39.1975
9613231,35.6608,38.7083
9613233,33.7313,39.2208
9613253,34.9242,38.6008
9613324,34.3342,38.6125
9613325,35.015,39.0575
9613327,34.925,38.8417
9613338,35.85,38.8025
9613354,34.5042,38.6167
9613366,35.7583,39.1725
9613368,35.0892,39.0125
9613372,35.1667,38.1925
9613378,35.2792,38.1417
9613379,34.1075,39.3292
9613383,34.7208,38.8625
9614391,36.9542,39.4042
9614412,37.0742,39.8708
9614414,37.4725,40.0
9614435,37.2792,39.6825
9614482,36.8833,39.8292
9614528,37.6492,39.6833
9614540,36.5833,39.8592
9614614,37.045,39.4
9614635,37.7308,39.9592
9614651,36.705,39.3
9614680,36.4992,39.7125
9614690,36.2,39.5833
9614692,37.31,39.9917
9614720,37.1825,39.5692
9614747,37.0542,40.075
9614789,36.7442,40.0875
9614794,37.8358,39.6758
9614803,36.7992,39.6425
9614805,37.4875,39.6708
9614854,36.7742,39.4917
9614863,38.2508,39.8833
9614925,35.8175,41.2458
9614989,35.7225,41.4508
9615077,35.8808,41.3917
9618457,35.3775,41.0075
9618482,34.7525,41.2592
9618508,35.4492,41.1083
9618545,34.1975,41.2192
9618564,35.0617,41.0025
9618571,34.2883,41.6825
9618577,34.1108,41.6408
9618596,33.8,41.2542
9618605,33.9133,41.0608
9618627,35.0025,41.5608
9618636,35.2025,41.1192
9618658,33.8842,41.3
9618668,34.6742,41.3042
9618704,35.2142,41.4042
9618779,35.6958,41.1
9618795,34.0908,40.8875
9618874,33.4417,41.4458
9618884,34.5092,41.3167
9618890,34.3225,41.425
9618908,35.4333,41.3542
9618921,33.9825,41.2142
9618993,33.7542,41.2667
9619018,35.1558,41.2167
9622137,36.5442,39.3875
9622143,36.1608,39.0092
9622230,36.3117,39.1042
9622362,36.59,39.2542
9622401,35.9475,39.375
9622433,35.8992,38.9925
9622481,36.2442,39.2258
9622619,34.5775,40.5008
9622627,33.5583,39.6167
9622653,34.4708,39.5042
9622670,35.4092,39.7083
9622676,34.4908,40.9417
9622678,33.3708,40.4625
9622684,33.7458,39.9458
9622686,33.98,39.4792
9622690,33.6725,39.5758
9622701,33.9458,39.9417
9622707,34.3475,40.325
9622710,34.8558,39.7367
9622711,34.3008,40.6458
9622747,34.9208,39.3525
9622748,33.7375,40.9917
9622771,35.0442,40.8
9622798,33.2775,39.6108
9622807,33.9225,40.5525
9622812,35.0542,39.4308
9622820,34.6167,40.2425
9622821,33.4992,40.9458
9622823,33.8258,39.4208
9622863,33.9225,40.7458
9622868,34.7575,39.7375
9622877,34.4158,39.8892
9622880,35.1175,39.5042
9622894,34.6025,40.0925
9622941,34.2108,40.0167
9622942,33.6508,40.7225
9622963,33.7208,40.2133
9622990,34.2875,40.8583
9622996,35.1942,39.8592
9623017,34.4925,40.7258
9623020,33.2542,40.1158
9623028,34.5517,39.8167
9623038,35.6092,39.5917
9623040,35.7683,39.5125
9623046,34.9758,39.7108
9623050,35.3,39.8592
9623053,33.4875,40.7042
9623059,35.5258,39.4275
9623065,33.8208,39.7375
9623068,34.0667,40.6492
9623070,33.4725,40.5375
9623073,33.4592,40.2167
9623074,33.3208,40.195
9623076,34.6875,39.8525
9612974,35.4192,38.1833
9618814,34.6167,41.4508
9611092,33.1242,39.6958
9611061,33.2042,40.6808
9622792,34.9175,41.0125
9607395,35.8277,39.028
9622537,35.9908,39.1608
9613328,34.15,39.1208
9613249,35.6825,38.8917
9618808,33.6742,41.4458
9613333,34.2308,39.2392
9612961,35.4708,39.2558
9622777,33.6967,40.6375
9622801,35.2375,39.8158
9613206,34.3925,38.7883
9622972,33.5567,39.8808
9618526,34.0,41.3575
9622828,33.7858,39.6167
9622980,35.2292,39.6875
9613086,34.2275,38.8917
9622713,35.3658,39.5858
9618995,34.9058,41.3667
9614765,36.4125,39.2875
9618443,34.6225,40.9167
9622793,33.5975,40.625
9622206,36.0792,39.2042
9622897,34.4475,40.1608
9623052,34.7475,39.32
9622836,34.5108,39.675
9613297,35.06,38.3667
9618351,35.5225,41.1125
9614508,37.9175,39.95
9613352,35.0292,39.1758
9614861,37.0358,39.5917
9614845,36.6208,39.5325
9614761,36.8592,40.0375
9614375,37.3908,39.8792
9622752,33.2942,40.325
9614386,37.5775,39.7375
9622677,34.3108,40.1725
9614516,38.0617,39.7958
9619003,35.6042,41.2167
9613236,35.5275,38.8308
9614580,36.7908,39.8742
9622773,35.2708,39.5167
9622776,33.4858,40.3667
9622689,35.1225,39.6975
9622659,33.4175,40.8283
9618782,33.86,41.4792
9622760,33.2917,39.8225
9612894,35.215,39.15
9613017,35.4508,38.4258
9622816,33.6333,40.5808
9600003,34.4025,39.207
9612970,34.3417,39.1858
9622695,33.6608,40.4042
9622681,34.1942,40.3083
9614395,37.6042,39.8608
9613099,35.4492,38.75
9622934,33.665,40.5008
9622830,34.0317,39.6375
9622950,33.3417,39.4792
9613067,35.3725,38.4625
9613326,35.1408,39.2225
9623032,33.7042,40.8525
9618742,33.9625,41.5358
9613364,34.2583,39.0392
9612908,34.0733,38.8242
9623000,33.9975,39.8
9618563,33.8683,40.9333
9618649,34.0375,41.5208
9614520,37.3742,39.8375
9618554,34.1083,41.025
9612901,35.225,38.5042
9613353,35.0067,39.2358
9622724,35.0683,39.6242
9619015,34.0925,41.4858
9618337,34.2708,41.0542
9613265,35.1583,38.6292
9618419,34.1625,41.4508
9622890,33.7583,40.4875
9622834,34.8925,39.2208
9622630,34.9483,39.5333
9622755,33.8375,40.5092
9612881,35.2892,38.7225
9622923,34.8658,39.5625
9614843,37.24,39.8325
9618757,34.2167,41.5875
9618333,34.3958,41.625
9614607,37.1958,39.8208
9622660,34.7892,39.4125
9622726,34.7083,39.4375
9618688,34.6942,41.5742
9618483,34.8358,41.5542
9614453,37.0958,39.6292
9618597,34.8333,41.4692
9618503,34.9583,41.4417
9614547,36.9417,39.7025
9614590,36.9058,39.7308
9618432,35.0958,41.4608
9614531,36.7592,39.6875
9622914,34.65,39.5625
9614724,36.6492,39.705
9614645,36.7208,39.6058
9622967,34.5083,39.6167
9614842,36.5292,39.5958
9622916,34.3925,39.6583
9614491,36.3833,39.6192
9622867,34.2917,39.675
9622673,34.1758,39.7583
9614627,36.2958,39.4583
9622649,34.0808,39.7392
9622500,36.0917,39.3667
9622139,36.0058,39.2925
9622158,36.0425,39.2275
9622544,35.9208,39.1925
9622796,34.0667,39.925
9623007,34.1392,39.9883
9622804,34.0392,40.1792
9613142,35.8692,39.135
9613005,35.5742,38.9958
9613304,35.3392,38.9167
9612932,35.21,38.9317
9623010,34.1258,40.3475
9622618,34.2008,40.3925
9613071,35.2458,38.7875
9613209,35.0725,38.7775
9613129,35.0042,38.7
9613080,34.8208,38.7083
9613332,34.7108,38.74
9613133,34.5608,38.7492
9613068,34.4892,38.8408
9613083,34.285,38.8692
9613296,34.2025,38.9492
9613191,34.1083,38.9658
9612914,34.0475,39.0667
9600123,33.5639,39.2067
9613104,33.5892,39.2958
9001167,33.4955,39.3901
9001163,33.3783,39.3958
9622850,33.4667,39.6075
9622661,33.4833,39.7458
9622762,33.4667,39.8833
9622652,33.4867,40.0875
9622922,33.5958,40.2125
9622814,33.7175,40.3467
9622645,33.8558,40.2833
9622744,33.9792,40.345
9622956,34.0875,40.4792
9623069,34.2167,40.5375
9622732,34.3275,40.4542
9622926,34.425,40.5583
9622869,34.5308,40.6308
9622930,34.6142,40.7042
9622845,34.6825,40.7892
9622981,34.8667,40.8667
9618979,34.8158,40.9992
9618331,34.4508,41.0292
9619017,34.5475,41.1575
9618942,34.9292,41.2025
9618981,34.9958,41.2875
9618700,35.1358,41.3325
9618654,35.2975,41.2667
9618785,35.4125,41.2333
9615130,35.5305,41.3208
9600911,35.6335,41.3244
9600926,35.7542,41.3575
9615231,35.8075,41.3958
9615432,35.8792,41.5583
9615120,35.9525,41.6917
9700005,15.5392,43.9875
9772229,15.7625,43.8075
9700004,15.5518,43.9159
9773470,15.4708,43.9875
9572086,9.9858,54.0625
9572676,10.09,53.9125
9574066,9.7592,54.0075
9571567,9.7325,53.9125
9512386,9.6967,53.9525
9513082,9.525,53.8375
9610397,31.9542,41.3558
9610575,32.9917,41.0225
9610588,32.8725,41.3625
9610616,32.5333,40.9625
9610655,31.9958,41.1042
9610658,32.9375,40.7625
9610672,32.2525,41.3208
9610687,31.5408,40.7008
9610695,33.3942,41.0775
9610703,32.3858,41.0958
9610740,31.7792,41.075
9610754,31.6908,40.9542
9610825,32.2675,41.0658
9610885,32.2592,41.4458
9610903,32.3667,40.6425
9610934,33.1667,41.4075
9610963,32.8258,40.7292
9610993,32.8125,41.0458
9611023,32.2375,40.9108
9611034,31.9833,40.6458
9611050,32.2542,40.6242
9611142,32.0958,40.8392
9618556,33.4717,41.1458
9618725,33.4117,41.2958
9618812,33.55,41.1958
9611196,31.7158,40.7458
9610631,32.7625,41.2758
9610592,32.6792,41.05
9610915,32.7108,40.7842
9611078,32.0308,40.9042
9610548,33.35,41.2475
9611104,32.1875,40.7308
9610813,33.2867,41.2725
9610820,31.8142,40.8625
9610898,32.4192,40.7792
9610990,32.5558,40.8208
9610455,33.0275,41.2667
9610708,31.9575,40.95
9610712,32.8008,41.1942
9610964,31.8725,41.0075
9610539,32.675,41.2625
9610725,32.8117,40.9125
9610941,31.8708,41.1625
9610399,33.1875,40.9417
9610686,32.0808,41.2167
9610767,33.2758,41.0042
9610826,33.15,41.0625
9611000,32.9092,41.1208
9610545,32.6483,41.1542
9610549,32.6025,41.1708
9610416,32.5133,41.1875
9610602,32.2808,41.2158
9610912,32.1475,41.2375
9610498,32.075,41.4342
9610699,32.0892,41.5417
9537858,-8.8908,51.6167
9000037,25.1093,57.025
9000039,25.2852,56.9
9000170,33.0787,55.9464
9000213,31.1095,55.7457
9000215,32.2,55.1042
9000217,33.6158,55.905
9000360,26.326,56.9824
9000376,27.2617,56.3307
9400002,32.0508,56.9272
9400003,31.7484,56.5286
9400005,28.1543,56.0489
9400006,29.6382,56.286
9400007,27.225,57.5
9400040,27.0452,55.7561
9400050,26.3963,55.4887
9400083,29.0692,54.7008
9400107,30.0374,55.3774
9400116,26.3133,55.7908
9400158,29.5158,54.9402
9400161,29.7042,54.7393
9400163,27.0369,55.6054
9400166,24.6083,56.7365
9400170,31.201,56.1067
9400172,27.5982,56.166
9400187,24.175,57.0306
9400195,29.1475,55.9075
9400204,26.7229,55.7006
9400211,27.3,56.025
9400214,29.1429,54.5541
9400229,32.1919,55.7371
9400234,27.3771,55.6082
9400244,26.8472,54.9432
9400259,28.5082,56.2689
9400264,29.1083,55.6392
9400272,27.1642,56.2158
9400274,26.6948,55.5092
9400301,27.4655,56.3228
9400321,30.175,55.6087
9400357,32.7708,56.3601
9400372,31.9717,56.6731
9400374,28.3367,55.3045
9400376,28.3339,55.4585
9403955,31.1175,55.3875
9404030,30.3808,55.4667
9404673,30.9717,55.0408
9404704,30.7008,54.8175
9404781,30.7858,55.0833
9404782,30.1208,55.0342
9404805,29.9275,54.7042
9404821,30.475,55.0333
9404837,30.2875,54.8042
9406432,32.0208,54.9175
9406515,31.5208,55.1008
9406533,31.5583,54.9417
9406847,31.3917,55.5658
9406856,32.0908,55.6375
9406867,31.2992,55.1692
9406876,32.1975,55.5375
9406897,31.3075,55.8398
9406908,31.6167,55.6042
9406952,31.7492,55.4958
9406960,32.2608,55.3642
9406963,32.4325,55.7125
9407015,31.3333,55.4083
9407028,32.4342,56.6167
9407051,32.2825,56.2058
9407106,31.9092,56.3708
9407108,31.9542,56.4958
9407161,32.5125,56.8083
9407180,31.8042,56.1942
9407195,31.619,56.35
9407200,32.2683,56.4
9415806,28.6292,55.0058
9415825,28.7525,54.7875
9415836,28.8425,54.6483
9420692,28.815,56.1292
9421467,28.7442,55.5958
9421475,28.3867,55.1775
9421496,28.1508,55.8508
9421589,28.4492,55.0458
9421590,28.1408,55.1625
9421616,28.7258,55.2083
9430241,32.5617,56.3858
9430242,33.3608,56.2375
9430256,32.6358,56.2092
9430281,32.9417,56.3625
9430354,33.0917,56.0825
9430657,33.2658,55.6975
9430762,32.7458,55.7292
9430779,33.3887,55.8333
9430781,32.525,56.0808
9433880,25.9675,56.1542
9433892,25.445,56.5242
9433901,26.1775,55.9167
9433956,26.2958,56.5083
9433966,26.0825,56.31
9433973,26.8175,56.3
9433980,25.3008,56.5581
9433998,25.9242,56.7708
9434018,25.6692,56.475
9434255,25.8058,57.0175
9434386,25.4025,56.9542
9436453,26.4825,55.2125
9436472,27.5075,55.1292
9436540,27.3642,55.1333
9436628,27.4458,56.0075
9436678,26.8358,56.6339
9436699,27.4458,56.9375
9436730,26.82,56.175
9436738,27.4417,56.7125
9436748,26.645,56.3417
9436771,27.2067,56.7075
9436792,26.5425,56.1075
9436891,27.45,57.2875
9437002,27.1833,57.2083
9440505,29.4083,56.0667
9440531,29.7608,56.1975
9440693,29.4792,55.7917
9440723,29.7146,55.6747
9440732,29.6392,55.7708
9440744,29.5853,55.9208
9440789,29.6825,55.3167
9440801,29.9808,55.5375
9441224,28.8208,55.0858
9441229,29.9208,55.2833
9441269,29.7942,55.0342
9441280,29.3908,54.8675
9441294,29.5158,55.2208
9451363,24.8125,57.0725
9451573,25.4625,56.7392
9440566,29.5358,56.2417
9407179,31.7192,56.5958
9421544,27.6325,56.0642
9406961,32.2325,55.7125
9436450,26.7975,55.7
9000031,26.7942,55.0824
9400257,28.4425,56.2238
9436618,26.3142,55.3742
9436526,26.9025,55.5958
9436665,27.5208,56.3958
9420674,28.2292,56.0808
9407186,32.0913,56.7708
9407001,32.3492,56.075
9400381,27.6667,55.1976
9436493,26.9092,55.4142
9400375,28.3729,55.4563
9441406,29.1825,54.7033
9000356,26.3392,56.8325
9400206,24.9303,57.0225
9400373,30.5479,55.6042
9400266,31.4433,56.2868
9400044,26.5967,55.5858
9000370,27.0842,56.3525
9451273,24.2192,56.8158
9403981,30.9442,55.6342
9434024,26.1458,56.5242
9441352,29.84,54.8517
9000358,26.6008,56.7042
9406836,31.8792,55.5558
9436477,27.0325,55.4242
9436467,26.6008,55.1167
9403936,30.1167,55.3125
9406424,32.0083,55.075
9436994,27.0825,57.0808
9421481,27.8658,56.0667
9400390,28.6675,56.0691
9451160,24.1168,56.8808
9400368,24.685,56.9592
9430325,33.0658,56.1942
9000035,26.8908,55.1881
9400018,28.8729,55.1996
9437008,27.0092,57.3375
9436520,26.6508,55.3875
9404820,30.1392,54.8708
9436702,26.945,56.5408
9440729,28.8975,55.2675
9000918,28.659,54.7068
9421448,27.8358,55.3
9400271,26.9942,55.7275
9000038,24.4775,56.9125
9000211,30.7333,55.7762
9407155,31.5667,56.4996
9434296,25.5625,56.9058
9436449,27.4825,55.4742
9436739,26.9042,56.0642
9436885,27.1292,57.3325
9430664,33.2167,55.9042
9436966,27.3608,57.0658
9407190,32.3033,56.845
9400302,28.4194,56.0661
9421577,28.3708,56.0242
9000006,32.1508,56.2265
9436843,27.075,56.8583
9407029,31.3999,56.1276
9000380,28.5408,54.7775
9441408,29.6058,54.5942
9400347,31.8992,56.0558
9421513,28.4075,55.8642
9440708,29.5758,55.4717
9436480,26.5108,55.7342
9440734,29.6442,56.025
9436867,26.8558,57.1792
9451492,25.105,56.7975
9441348,29.0492,54.8575
9407092,31.6833,56.3108
9406851,31.8858,55.7667
9436673,27.1225,56.5984
9407192,32.1158,56.5642
9403921,30.7875,55.5708
9451156,24.9025,56.8133
9440782,29.3692,55.8875
9433972,26.6433,56.155
9406408,31.675,55.0792
9000846,32.9432,55.8413
9400144,32.8192,56.1641
9400246,29.3373,55.3875
9000024,32.0342,56.3675
9000123,32.6954,55.8592
9406887,31.7958,55.1358
9440701,29.1767,55.8258
9000008,31.9951,56.1417
9440747,29.3625,55.5908
9434042,26.3208,56.3508
9430735,32.5625,55.6842
9000355,26.8826,56.7786
9404808,30.2375,55.0517
9437004,26.8533,56.8542
9421531,28.7358,55.8342
9400162,26.9625,55.2917
9430648,32.7008,56.0208
9406988,31.815,55.2908
9436573,27.0217,55.1617
9421548,28.6425,55.6975
9441286,29.1675,55.0083
9407125,31.6392,56.0408
9436962,26.99,56.8917
9400300,27.2575,55.1108
9403920,31.1908,55.2875
9403954,31.0892,55.1758
9400389,28.5259,55.7862
9400199,28.4075,55.6843
9403980,30.8733,55.3042
9406844,31.4632,55.9767
9421468,28.1675,55.7325
9406933,32.2542,55.8625
9421485,27.6392,55.4292
9436945,26.8192,57.0083
9433970,26.6058,56.9742
9406852,31.5042,55.8292
9421512,27.9667,55.4833
9406849,31.8167,55.9167
9433960,26.1058,56.8158
9434039,26.0658,56.6
9406854,31.7075,55.7875
9000265,31.2941,55.658
9000262,31.0942,55.5408
9404015,30.6792,55.3108
9404832,30.5208,55.3975
9441228,30.095,55.1425
9441371,29.7258,55.2167
9441353,29.6283,55.1208
9440821,29.2617,55.2317
9440817,29.0575,55.2908
9400059,28.985,55.4083
9421454,28.6967,55.5208
9421459,28.5825,55.3742
9421452,28.1858,55.3758
9421487,27.9325,55.7142
9421499,28.0417,55.8917
9421474,27.7758,55.6667
9421520,27.6433,55.8667
9436511,27.5458,55.6958
9436620,27.2375,55.7242
9436617,27.1792,55.8992
9436531,26.88,55.8833
9433994,26.6083,55.9542
9433944,26.2208,56.0667
9434026,26.2583,56.2417
9433949,25.9292,56.5
9434025,25.7658,56.4708
9434033,25.5325,56.5625
9400177,25.6558,56.7481
9400117,25.2195,56.6407
9400167,24.8208,56.7525
9400041,24.2803,56.8067
9400216,24.2458,56.9422
9587852,-5.7292,57.0425
9714973,32.3942,36.7667
9715074,32.7392,36.7167
9715111,32.8133,37.1325
9715154,32.9992,36.725
9715190,32.8667,36.9
9715266,33.275,36.8458
9715289,33.2142,36.6433
9715295,32.6167,36.8583
9715386,32.7625,36.9458
9715442,32.3058,37.0458
9715529,33.0425,36.4458
9715609,32.6508,36.675
9715648,33.0383,36.8542
9747430,33.6575,36.8458
9747634,33.4092,36.4208
9747748,33.525,36.8667
9747102,33.7242,36.8075
9715399,32.5058,36.9667
9747747,33.5992,36.6508
9715557,32.4833,36.5458
9715524,32.4425,37.1092
9747770,33.4667,36.7208
9715273,32.72,36.5208
9715144,32.6433,37.0292
9715547,32.8875,36.6425
9715344,32.9517,36.5275
9715200,32.9258,37.0458
9715603,33.1208,36.5125
9715265,33.0008,36.9758
9715492,33.1558,36.8167
9715377,33.2308,36.5
9747579,33.3625,36.7625
9747032,33.3583,36.5833
9747238,33.3892,36.5983
9747044,33.5125,36.5842
9747434,33.5242,36.4392
9747566,33.7908,36.4925
9747230,33.8842,36.4708
9000954,-2.3658,48.1042
9525592,-1.6483,47.7025
9525699,-1.9858,47.8975
9525720,-1.1458,48.15
9525728,-2.0992,48.1375
9525737,-2.3092,47.6167
9525835,-1.4925,47.8333
9525909,-2.2292,47.6792
9525942,-1.8542,47.9625
9525999,-1.675,47.4708
9526008,-1.6775,48.2775
9526060,-1.3233,48.2042
9526075,-2.1317,48.0083
9526093,-1.3208,48.0208
9526184,-1.1958,47.9408
9526221,-1.5358,47.6167
9526243,-2.7842,47.8633
9526274,-1.7642,48.1833
9551630,-2.5,48.1092
9551728,-2.6425,48.2042
9552281,-2.7642,48.1425
9525965,-2.0842,47.9042
9000953,-2.4191,47.9546
9552013,-2.61,48.0542
9526131,-1.6692,47.8608
9525907,-1.9167,48.1017
9526269,-1.8708,48.1442
9526101,-1.7708,47.6058
9526178,-1.5192,47.9917
9526260,-1.9058,47.5225
9526067,-2.1375,47.7875
9526240,-1.4092,48.1175
9552638,-2.4225,47.9125
9551628,-2.6392,47.9625
9551553,-2.5583,47.9525
9526322,-1.6883,48.1083
9526209,-1.7275,48.0625
9525653,-2.3742,47.8575
9525788,-2.2958,47.8083
9526108,-1.7708,48.0142
9526077,-2.2358,47.7358
9526230,-2.2092,47.7483
9526030,-2.1225,47.6992
9526074,-1.7492,47.9583
9526081,-2.0975,47.6375
9525954,-1.7842,47.8892
9525587,-1.8283,47.8
9525606,-1.9175,47.7192
9525593,-1.9417,47.6692
9526167,-1.9692,47.7408
9553397,-2.3625,47.52
9712252,14.0442,40.9267
9771896,16.3292,43.9875
9772321,16.3817,43.7692
9772734,16.1667,43.9908
9772805,16.2025,44.1792
9773327,15.8625,43.9263
9774047,15.8708,44.0333
9773188,16.1117,44.0042
9772877,15.9992,43.9026
9701158,16.0236,43.8
9772697,15.9075,43.8417
9700178,15.7484,43.9478
9773433,15.9,43.7575
9755914,36.0608,35.85
9756411,36.1792,35.7392
9755945,35.9875,35.7308
9756217,36.0842,35.6275
9610798,33.4115,41.9208
9000957,23.9447,51.7816
9000974,24.2324,52.8402
9000975,24.3028,52.775
